timestamp,tool_id,tool_type,carbide_grade,coating,tool_diameter_mm,number_of_flutes,machine_id,shift,workpiece_material,workpiece_hardness_HB,spindle_speed_rpm,feed_rate_mm_min,cutting_speed_m_min,feed_per_tooth_mm,axial_depth_mm,radial_depth_mm,cutting_time_min,parts_produced,material_removal_rate_cm3_min,temperature_rise_C,vibration_mm_s,power_consumption_kW,cutting_force_increase_%,surface_roughness_Ra_um,flank_wear_VB_mm,crater_wear_KT_mm,dimensional_deviation_mm,chip_thickness_ratio,chip_color,edge_chipping,coolant_concentration_%,coolant_flow_L_min,coolant_pressure_bar,tool_condition,tool_condition_desc
2025-09-13 07:54:00,CB020,Carbide,K10,TiCN,12,2,OKUMA_GENOS_L400,Night,Cast_Iron_GG25,180,5311.9,1274.7,200.3,0.12,3.68,6.5,30.77,12,30.47,191.8,0.546,0.95,4.1,0.93,0.047,0.0,0.0097,1.6,Silver,0,8.4,15.5,5.0,0,Good
2025-09-13 08:13:59,CB018,Carbide,P10,Uncoated,10,4,MAZAK_INTEGREX_i200,Afternoon,Steel_42CrMo4,280,5532.5,2520.9,173.8,0.114,2.55,6.35,95.65,38,40.71,220.9,2.069,1.53,29.5,2.96,0.35,0.0,0.04,2.09,Silver,0,6.6,14.5,5.0,2,Replace
2025-09-13 09:48:59,CB006,Carbide,M20,AlCrN,20,4,HAAS_VF4,Morning,Steel_42CrMo4,280,3189.8,1361.2,200.4,0.107,4.05,12.98,35.06,14,71.52,171.0,0.821,2.22,8.1,1.12,0.101,0.0,0.0151,1.72,Silver,0,8.3,12.3,41.3,1,Acceptable
2025-09-13 14:24:00,CB013,Carbide,M20,TiCN,10,4,MAZAK_INTEGREX_i200,Afternoon,Steel_16MnCr5,220,6995.3,2359.8,219.8,0.084,2.38,6.21,78.54,31,34.9,190.7,1.2,1.08,15.9,1.77,0.175,0.0,0.0225,1.9,Silver,0,7.4,23.9,5.0,2,Replace
2025-09-13 14:33:59,CB007,Carbide,M20,TiAlN,6,4,HAAS_VF4,Afternoon,Steel_16MnCr5,220,13119.3,4486.4,247.3,0.085,1.55,3.95,11.88,4,27.51,208.5,0.387,0.77,2.1,0.55,0.016,0.001,0.0066,1.56,Silver,0,9.1,18.9,14.8,0,Good
2025-09-13 17:10:59,CB006,Carbide,P20,TiAlN,20,6,HAAS_VF4,Morning,Steel_42CrMo4,280,3827.9,1945.9,240.5,0.085,3.93,11.89,33.11,13,90.84,172.5,0.776,3.25,7.2,0.82,0.082,0.012,0.0132,1.7,Silver,0,9.0,24.2,48.1,1,Acceptable
2025-09-13 17:42:59,CB012,Carbide,K10,TiAlN,6,2,DMG_MORI_NLX2500,Night,Steel_C45,200,10805.2,1851.3,203.7,0.086,1.56,3.26,8.72,3,9.43,162.0,0.408,0.24,1.5,0.43,-0.0,0.0,0.005,1.54,Silver,0,6.5,18.3,21.1,0,Good
2025-09-13 17:47:59,CB011,Carbide,P30,TiAlN,8,2,DMG_MORI_NLX2500,Morning,Steel_16MnCr5,220,10512.4,2174.8,264.2,0.103,1.79,5.2,30.8,12,20.31,184.8,0.598,0.7,5.4,0.89,0.075,0.008,0.0125,1.66,Silver,0,7.5,11.7,5.0,1,Acceptable
2025-09-13 18:12:59,CB018,Carbide,K10,TiN,8,4,DOOSAN_DNM_5700,Night,Steel_C45,200,9460.4,4143.7,237.8,0.11,1.48,4.83,37.43,14,29.68,188.2,0.774,0.92,7.6,1.02,0.095,0.0,0.0145,1.68,Silver,0,6.8,21.7,15.9,1,Acceptable
2025-09-13 18:32:00,CB004,Carbide,K10,TiAlN,6,4,DMG_MORI_NLX2500,Night,Steel_42CrMo4,280,13260.2,4754.8,249.9,0.09,1.1,3.81,1.62,0,20.04,171.8,0.24,0.53,0.4,0.52,0.036,0.001,0.0086,1.51,Silver,0,8.0,12.0,50.0,0,Good
2025-09-13 19:44:59,CB001,Carbide,P10,AlCrN,6,2,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,13775.2,2585.0,259.7,0.094,1.52,3.52,35.02,14,13.86,213.4,0.705,0.88,6.3,0.8,0.064,0.003,0.0114,1.67,Silver,0,9.9,11.7,17.6,1,Acceptable
2025-09-13 20:27:59,CB015,Carbide,K10,AlCrN,10,3,HAAS_VF4,Morning,Steel_16MnCr5,220,8225.3,2869.5,258.4,0.116,2.55,6.44,5.05,2,47.03,189.3,0.256,1.67,1.0,0.6,-0.019,0.001,0.0031,1.53,Silver,0,6.5,11.7,24.5,0,Good
2025-09-13 22:36:59,CB016,Carbide,P10,Uncoated,20,5,MAZAK_INTEGREX_i200,Morning,Steel_42CrMo4,280,3939.6,1706.0,247.5,0.087,4.56,12.43,2.09,0,96.57,260.5,0.383,3.49,0.6,0.73,0.004,0.001,0.0054,1.51,Silver,0,9.9,23.9,37.6,0,Good
2025-09-13 23:09:59,CB012,Carbide,P30,TiAlN,6,4,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,11977.4,4574.7,225.8,0.095,1.65,4.19,86.32,34,31.61,160.7,1.169,1.2,14.4,1.62,0.189,0.0,0.0239,1.91,Silver,0,9.8,24.2,5.0,2,Replace
2025-09-13 23:27:59,CB012,Carbide,P10,Uncoated,8,3,OKUMA_GENOS_L400,Morning,Steel_C45,200,10817.9,3037.4,271.9,0.094,1.84,4.29,5.39,2,24.0,207.7,0.327,0.89,1.3,0.79,0.011,0.001,0.0061,1.53,Silver,0,6.1,22.6,10.8,0,Good
2025-09-14 00:01:59,CB011,Carbide,P10,TiAlN,20,5,OKUMA_GENOS_L400,Morning,Steel_C45,200,3464.4,2059.0,217.7,0.119,4.57,13.92,1.15,0,131.07,228.8,0.416,3.8,0.2,0.47,0.001,0.0,0.0051,1.51,Silver,0,9.1,21.7,5.0,0,Good
2025-09-14 01:33:59,CB008,Carbide,P30,TiAlN,8,2,DMG_MORI_NLX2500,Morning,Steel_16MnCr5,220,9102.5,1567.7,228.8,0.086,1.57,4.66,38.85,15,11.49,158.8,0.652,0.5,6.9,0.85,0.098,0.0,0.0148,1.7,Silver,0,7.3,17.0,5.0,1,Acceptable
2025-09-14 01:36:59,CB018,Carbide,M20,TiN,12,2,HAAS_VF4,Afternoon,Steel_42CrMo4,280,6515.0,1135.0,245.6,0.087,2.45,7.28,21.8,8,20.21,194.7,0.574,0.73,5.7,0.75,0.039,0.01,0.0089,1.63,Silver,0,7.3,17.0,5.0,0,Good
2025-09-14 01:42:59,CB001,Carbide,M20,AlCrN,6,2,HAAS_VF4,Morning,Steel_C45,200,12366.8,2942.7,233.1,0.119,1.3,3.66,153.79,61,13.97,154.0,2.048,0.42,27.5,2.78,0.297,0.0,0.0347,2.23,Silver,1,9.7,18.1,21.9,2,Replace
2025-09-14 03:09:00,CB018,Carbide,M20,TiAlN,12,4,DMG_MORI_NLX2500,Afternoon,Steel_16MnCr5,220,5248.5,2402.5,197.9,0.114,2.7,8.16,26.78,10,52.85,181.2,0.667,1.79,4.7,0.69,0.101,0.0,0.0151,1.64,Silver,0,8.1,22.1,10.6,1,Acceptable
2025-09-14 03:15:59,CB017,Carbide,M20,AlCrN,20,5,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,4725.4,2334.4,296.9,0.099,4.32,11.28,43.88,17,113.71,191.6,0.707,3.78,7.8,1.24,0.115,0.02,0.0165,1.71,Silver,0,6.4,12.4,29.8,1,Acceptable
2025-09-14 04:19:59,CB006,Carbide,P20,TiAlN,20,5,MAZAK_INTEGREX_i200,Night,Steel_42CrMo4,280,3929.4,1603.5,246.9,0.082,5.02,10.93,9.87,3,88.01,223.0,0.542,2.81,2.1,0.55,0.023,0.004,0.0073,1.56,Silver,0,7.1,13.5,30.7,0,Good
2025-09-14 04:36:59,CB015,Carbide,P30,TiN,20,6,DMG_MORI_NLX2500,Afternoon,Steel_C45,200,4629.0,2471.8,290.8,0.089,4.67,13.95,28.16,11,161.15,234.6,0.716,4.87,5.7,0.88,0.046,0.011,0.0096,1.63,Silver,0,7.9,20.4,5.0,0,Good
2025-09-14 06:48:59,CB020,Carbide,P30,TiN,10,2,OKUMA_GENOS_L400,Afternoon,Steel_C45,200,6943.6,1190.6,218.1,0.086,2.41,5.14,12.96,5,14.73,200.6,0.506,0.61,2.6,0.76,0.045,0.0,0.0095,1.56,Silver,0,9.0,24.6,5.0,0,Good
2025-09-14 06:53:59,CB016,Carbide,K10,TiN,16,6,OKUMA_GENOS_L400,Night,Steel_42CrMo4,280,4515.7,2732.9,227.0,0.101,4.01,10.06,44.84,17,110.26,193.8,0.97,3.44,11.8,1.34,0.083,0.009,0.0133,1.78,Silver,0,7.1,12.0,21.7,1,Acceptable
2025-09-14 07:41:00,CB004,Carbide,P30,AlCrN,10,3,DMG_MORI_NLX2500,Afternoon,Steel_C45,200,6473.8,1712.2,203.4,0.088,2.38,6.11,249.9,99,24.94,168.0,2.929,0.73,44.6,3.94,0.35,0.0,0.04,2.69,Silver,0,6.7,11.5,44.0,2,Replace
2025-09-14 08:12:59,CB018,Carbide,P10,AlCrN,10,3,HAAS_VF4,Morning,Steel_C45,200,6939.1,1778.2,218.0,0.085,2.39,6.46,29.12,11,27.47,216.7,0.479,0.45,5.2,0.69,0.039,0.0,0.0089,1.64,Silver,0,9.9,15.6,27.9,0,Good
2025-09-14 12:08:59,CB014,Carbide,P20,TiAlN,10,2,HAAS_VF4,Night,Steel_C45,200,6477.2,1072.8,203.5,0.083,2.48,6.55,2.6,1,17.42,212.0,0.242,0.39,0.4,0.53,0.038,0.0,0.0088,1.51,Silver,0,6.1,17.5,10.0,0,Good
2025-09-14 12:23:00,CB009,Carbide,P20,AlCrN,8,2,DOOSAN_DNM_5700,Afternoon,Steel_42CrMo4,280,7864.4,1771.2,197.7,0.113,1.64,5.02,28.77,11,14.54,195.8,0.681,0.72,6.7,0.82,0.092,0.0,0.0142,1.68,Silver,0,8.5,12.0,33.0,1,Acceptable
2025-09-14 12:23:59,CB001,Carbide,P30,TiCN,12,2,DOOSAN_DNM_5700,Night,Steel_16MnCr5,220,6230.1,1238.2,234.9,0.099,2.5,7.83,5.87,2,24.23,213.0,0.381,0.66,1.2,0.5,0.007,0.0,0.0057,1.53,Silver,0,7.5,24.0,49.2,0,Good
2025-09-14 14:04:59,CB005,Carbide,K10,TiAlN,12,2,DOOSAN_DNM_5700,Afternoon,Cast_Iron_GG25,180,5838.6,1280.1,220.1,0.11,3.59,8.38,4.2,1,38.51,179.2,0.307,1.04,0.5,0.44,0.002,0.001,0.0052,1.51,Silver,0,7.5,18.1,48.0,0,Good
2025-09-14 14:42:00,CB007,Carbide,K10,Uncoated,12,2,DMG_MORI_NLX2500,Afternoon,Steel_16MnCr5,220,5756.9,1236.3,217.0,0.107,3.2,6.45,2.49,0,25.5,195.7,0.306,0.96,0.6,0.75,0.02,0.0,0.007,1.51,Silver,0,9.0,20.8,17.1,0,Good
2025-09-14 15:30:59,CB020,Carbide,P20,TiAlN,12,4,HAAS_VF4,Night,Steel_C45,200,7192.2,2598.5,271.1,0.09,2.79,6.73,26.52,10,48.76,187.8,0.529,1.91,4.4,0.83,0.064,0.005,0.0114,1.63,Silver,0,6.9,24.0,5.0,0,Good
2025-09-14 16:31:59,CB006,Carbide,P20,TiN,10,2,MAZAK_INTEGREX_i200,Night,Steel_42CrMo4,280,6176.9,1425.8,194.1,0.115,2.57,6.37,7.87,3,23.34,157.1,0.475,0.89,2.1,0.61,-0.019,0.0,0.0031,1.55,Silver,0,6.8,12.2,28.2,0,Good
2025-09-14 16:40:59,CB009,Carbide,M20,TiN,10,3,DOOSAN_DNM_5700,Night,Steel_C45,200,8738.2,2617.1,274.5,0.1,2.26,5.8,8.98,3,34.34,181.0,0.357,1.24,1.8,0.68,0.036,0.002,0.0086,1.54,Silver,0,6.8,12.6,45.5,0,Good
2025-09-14 17:42:59,CB019,Carbide,P10,AlCrN,16,6,HAAS_VF4,Morning,Steel_C45,200,4056.7,2575.0,203.9,0.106,2.91,8.3,5.41,2,62.25,176.7,0.41,2.35,1.0,0.5,0.014,0.0,0.0064,1.53,Silver,0,9.2,20.8,5.0,0,Good
2025-09-14 18:59:00,CB007,Carbide,K10,AlCrN,16,6,OKUMA_GENOS_L400,Afternoon,Steel_C45,200,5795.2,2892.5,291.3,0.083,3.94,10.99,103.38,41,125.29,215.7,1.367,3.72,18.5,1.82,0.219,0.041,0.0269,1.99,Silver,0,9.5,18.2,36.3,2,Replace
2025-09-14 21:01:59,CB019,Carbide,P10,TiAlN,12,2,HAAS_VF4,Afternoon,Steel_C45,200,7149.5,1298.5,269.5,0.091,2.55,6.88,19.98,7,22.78,204.5,0.409,0.8,3.3,0.59,0.03,0.004,0.008,1.6,Silver,0,8.1,24.9,38.3,0,Good
2025-09-14 21:09:59,CB011,Carbide,P10,TiN,8,3,DOOSAN_DNM_5700,Morning,Cast_Iron_GG25,180,7106.8,3051.4,178.6,0.143,2.44,5.21,17.74,7,38.75,217.1,0.441,1.13,2.5,0.64,0.026,0.0,0.0076,1.56,Silver,0,9.2,16.6,5.0,0,Good
2025-09-14 21:14:59,CB019,Carbide,P30,TiAlN,12,3,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,6293.4,2065.8,237.3,0.109,2.74,7.57,99.0,39,42.81,210.4,1.608,1.68,21.4,2.02,0.264,0.033,0.0314,2.11,Silver,1,9.9,13.8,12.6,2,Replace
2025-09-14 22:13:59,CB017,Carbide,M20,AlCrN,12,4,DOOSAN_DNM_5700,Afternoon,Steel_42CrMo4,280,4585.0,1806.4,172.8,0.098,3.07,7.74,61.65,24,42.88,205.7,1.128,1.36,14.3,1.54,0.16,0.0,0.021,1.88,Silver,1,7.6,22.2,33.1,2,Replace
2025-09-14 22:18:59,CB011,Carbide,K10,AlCrN,10,2,DMG_MORI_NLX2500,Night,Cast_Iron_GG25,180,7265.9,2060.6,228.3,0.142,2.79,5.0,7.78,3,28.79,179.9,0.397,0.72,1.0,0.48,-0.026,0.001,0.0024,1.53,Silver,0,6.2,18.0,49.2,0,Good
2025-09-14 23:57:00,CB003,Carbide,P20,AlCrN,12,3,HAAS_VF4,Night,Steel_16MnCr5,220,5913.5,1681.0,222.9,0.095,3.18,6.09,6.18,2,32.54,221.3,0.34,0.85,1.2,0.36,0.023,0.0,0.0073,1.53,Silver,0,6.8,18.6,5.0,0,Good
2025-09-15 01:59:59,CB010,Carbide,K10,TiN,10,4,OKUMA_GENOS_L400,Night,Steel_42CrMo4,280,7919.9,3409.1,248.8,0.108,2.21,5.6,125.74,50,42.16,159.4,2.218,1.31,33.0,3.16,0.35,0.06,0.04,2.28,Silver,0,10.0,22.8,5.0,2,Replace
2025-09-15 02:18:59,CB007,Carbide,P30,TiCN,10,3,HAAS_VF4,Afternoon,Steel_42CrMo4,280,6692.3,1942.4,210.2,0.097,1.91,5.4,31.66,12,20.05,140.9,0.734,0.73,7.8,1.01,0.089,0.0,0.0139,1.7,Silver,0,8.4,23.1,5.0,1,Acceptable
2025-09-15 03:02:00,CB014,Carbide,P10,TiN,12,4,OKUMA_GENOS_L400,Afternoon,Steel_C45,200,7743.6,3601.2,291.9,0.116,3.15,6.29,195.27,78,71.37,242.4,2.666,2.54,39.5,3.53,0.35,0.078,0.04,2.43,Silver,0,6.6,18.6,27.8,2,Replace
2025-09-15 04:42:59,CB017,Carbide,P20,TiN,8,4,HAAS_VF4,Night,Cast_Iron_GG25,180,7881.6,4103.8,198.1,0.13,2.11,4.03,60.61,24,34.88,214.4,0.746,0.89,8.6,1.14,0.113,0.0,0.0163,1.7,Silver,0,7.2,16.1,5.0,1,Acceptable
2025-09-15 04:49:00,CB001,Carbide,P10,TiAlN,8,4,HAAS_VF4,Morning,Steel_42CrMo4,280,8531.9,3201.2,214.4,0.094,1.83,5.23,17.75,7,30.55,175.9,0.43,1.06,3.8,0.77,0.054,0.001,0.0104,1.61,Silver,0,7.6,20.6,17.1,0,Good
2025-09-15 04:59:59,CB019,Carbide,M20,TiAlN,16,6,MAZAK_INTEGREX_i200,Night,Cast_Iron_GG25,180,4756.2,3058.2,239.1,0.107,4.54,10.87,302.21,120,151.03,225.8,2.365,4.63,35.3,3.22,0.35,0.079,0.04,2.51,Silver,1,7.2,21.1,34.8,2,Replace
2025-09-15 05:38:59,CB017,Carbide,P10,TiN,16,4,DOOSAN_DNM_5700,Night,Cast_Iron_GG25,180,4436.7,1772.7,223.0,0.1,5.05,10.35,58.97,23,92.72,209.6,0.764,3.1,8.4,1.02,0.082,0.009,0.0132,1.7,Silver,0,6.2,24.2,45.5,1,Acceptable
2025-09-15 07:16:00,CB014,Carbide,K10,AlCrN,20,5,HAAS_VF4,Night,Steel_C45,200,4240.8,1738.8,266.5,0.082,3.59,11.42,112.31,44,71.2,212.5,1.568,2.14,20.1,2.0,0.24,0.018,0.029,2.03,Silver,0,8.9,13.9,41.6,2,Replace
2025-09-15 09:34:59,CB005,Carbide,K10,AlCrN,8,3,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,11899.3,3911.5,299.1,0.11,1.64,4.54,33.87,13,29.1,212.1,0.667,0.82,6.0,0.92,0.051,0.016,0.0101,1.66,Silver,0,9.3,18.0,22.0,1,Acceptable
2025-09-15 09:50:59,CB007,Carbide,K10,TiAlN,20,4,MAZAK_INTEGREX_i200,Night,Steel_C45,200,3342.3,1400.8,210.0,0.105,5.3,11.27,118.17,47,83.69,183.5,1.449,2.07,19.7,2.0,0.242,0.0,0.0292,2.06,Silver,0,7.8,19.2,33.4,2,Replace
2025-09-15 10:18:00,CB003,Carbide,M20,AlCrN,8,4,DMG_MORI_NLX2500,Morning,Steel_C45,200,10360.7,4901.9,260.4,0.118,2.13,5.15,7.63,3,53.7,211.4,0.372,1.36,1.4,0.54,0.036,0.001,0.0086,1.54,Silver,0,7.7,21.6,38.5,0,Good
2025-09-15 10:36:59,CB020,Carbide,P10,TiCN,6,4,DMG_MORI_NLX2500,Afternoon,Cast_Iron_GG25,180,11367.4,4985.2,214.3,0.11,1.78,3.79,149.31,59,33.63,194.4,1.409,1.03,19.9,2.03,0.238,0.014,0.0288,2.0,Silver,0,9.6,23.1,33.3,2,Replace
2025-09-15 10:37:00,CB006,Carbide,P10,TiCN,10,2,HAAS_VF4,Night,Steel_16MnCr5,220,7374.8,1699.9,231.7,0.115,1.89,5.56,20.57,8,17.87,181.4,0.499,0.57,4.2,0.71,0.093,0.0,0.0143,1.6,Silver,0,7.7,10.2,31.2,0,Good
2025-09-15 15:54:59,CB006,Carbide,P20,AlCrN,8,2,MAZAK_INTEGREX_i200,Morning,Cast_Iron_GG25,180,6497.2,1444.9,163.3,0.111,1.8,4.42,2.58,1,11.5,180.7,0.284,0.16,0.3,0.35,0.021,0.0,0.0071,1.51,Silver,0,6.7,18.4,5.0,0,Good
2025-09-15 17:43:59,CB018,Carbide,M20,TiN,6,4,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,12799.7,4948.9,241.3,0.097,1.37,3.47,8.03,3,23.47,163.4,0.427,0.68,1.6,0.56,-0.006,0.0,0.0044,1.54,Silver,0,7.0,15.0,5.0,0,Good
2025-09-15 17:47:00,CB008,Carbide,P30,TiAlN,6,3,DMG_MORI_NLX2500,Morning,Steel_42CrMo4,280,11875.4,4272.9,223.8,0.12,1.47,3.98,27.8,11,24.95,170.8,0.618,0.95,6.0,0.94,0.063,0.005,0.0113,1.67,Silver,0,10.0,14.2,49.3,1,Acceptable
2025-09-15 19:54:59,CB013,Carbide,P20,TiAlN,12,4,OKUMA_GENOS_L400,Night,Steel_16MnCr5,220,7108.9,3199.8,268.0,0.113,2.9,7.99,22.39,8,74.24,229.7,0.465,2.38,4.0,0.71,0.025,0.006,0.0075,1.61,Silver,0,9.0,20.3,35.8,0,Good
2025-09-15 20:47:59,CB007,Carbide,P20,TiCN,10,3,OKUMA_GENOS_L400,Morning,Steel_C45,200,8883.8,2479.3,279.1,0.093,2.31,5.4,122.52,49,30.92,165.6,1.718,1.02,23.3,2.32,0.309,0.034,0.0359,2.08,Silver,0,6.9,17.5,14.3,2,Replace
2025-09-15 22:02:59,CB004,Carbide,P30,AlCrN,12,4,HAAS_VF4,Afternoon,Steel_16MnCr5,220,6329.5,2642.1,238.6,0.104,2.14,6.66,18.6,7,37.75,205.7,0.442,1.05,3.5,0.73,0.059,0.0,0.0109,1.59,Silver,0,6.6,19.1,11.6,0,Good
2025-09-16 00:33:59,CB016,Carbide,K10,TiAlN,6,3,MAZAK_INTEGREX_i200,Afternoon,Steel_42CrMo4,280,10393.1,3267.8,195.9,0.105,1.53,3.4,35.58,14,17.0,185.8,0.789,0.8,7.7,1.1,0.101,0.0,0.0151,1.72,Silver,0,7.3,22.2,49.0,1,Acceptable
2025-09-16 02:21:59,CB015,Carbide,K10,AlCrN,10,2,OKUMA_GENOS_L400,Night,Cast_Iron_GG25,180,6093.3,1445.0,191.4,0.119,2.75,5.9,19.98,7,23.48,217.5,0.488,0.92,2.5,0.54,0.021,0.0,0.0071,1.57,Silver,0,9.6,24.3,26.5,0,Good
2025-09-16 03:19:59,CB004,Carbide,K10,TiN,20,4,MAZAK_INTEGREX_i200,Afternoon,Aluminum_7075,150,5725.3,2811.6,359.7,0.123,10.78,13.62,45.79,18,412.88,374.7,0.452,12.47,3.2,0.71,0.049,0.0,0.0099,1.58,Straw,0,7.2,18.0,5.0,0,Good
2025-09-16 03:43:59,CB004,Carbide,K10,TiN,12,3,HAAS_VF4,Night,Steel_16MnCr5,220,7006.1,2033.0,264.1,0.097,2.82,6.77,4.34,1,38.78,210.1,0.345,1.39,0.9,0.39,0.031,0.001,0.0081,1.52,Silver,0,7.5,11.6,48.4,0,Good
2025-09-16 07:10:59,CB016,Carbide,P10,TiCN,8,2,HAAS_VF4,Afternoon,Steel_16MnCr5,220,9766.4,2343.4,245.5,0.12,1.69,4.42,66.15,26,17.46,185.5,1.078,0.39,13.4,1.54,0.153,0.004,0.0203,1.83,Silver,0,8.7,12.6,30.1,1,Acceptable
2025-09-16 09:17:59,CB002,Carbide,M20,TiCN,6,4,MAZAK_INTEGREX_i200,Night,Cast_Iron_GG25,180,12647.7,6797.2,238.4,0.134,1.89,4.17,55.66,22,53.55,172.0,0.771,1.96,7.4,0.94,0.083,0.014,0.0133,1.69,Silver,0,7.7,23.3,44.9,1,Acceptable
2025-09-16 12:24:59,CB014,Carbide,M20,TiN,8,3,HAAS_VF4,Night,Aluminum_7075,150,13853.7,6288.4,348.2,0.151,3.84,4.99,38.11,15,120.41,249.1,0.473,3.36,2.7,0.63,0.04,0.0,0.009,1.56,Silver,0,9.7,21.6,43.0,0,Good
2025-09-16 12:35:59,CB007,Carbide,K10,AlCrN,8,2,DOOSAN_DNM_5700,Morning,Steel_16MnCr5,220,8426.9,1470.7,211.8,0.087,1.42,4.96,48.32,19,10.37,183.5,0.815,0.57,9.2,1.11,0.099,0.0,0.0149,1.74,Silver,0,9.4,21.7,48.2,1,Acceptable
2025-09-16 12:35:59,CB010,Carbide,P20,AlCrN,12,4,HAAS_VF4,Night,Cast_Iron_GG25,180,5002.0,2382.7,188.6,0.119,2.66,6.27,12.46,4,39.72,204.4,0.496,1.23,1.6,0.6,0.003,0.0,0.0053,1.54,Silver,0,9.5,21.3,5.0,0,Good
2025-09-16 12:36:00,CB011,Carbide,P30,AlCrN,20,6,HAAS_VF4,Night,Steel_42CrMo4,280,2829.5,1964.8,177.8,0.116,4.71,13.39,40.15,16,123.86,208.9,0.93,4.18,9.3,1.09,0.108,0.0,0.0158,1.75,Silver,0,8.3,10.0,27.6,1,Acceptable
2025-09-16 13:47:00,CB010,Carbide,P20,AlCrN,6,4,OKUMA_GENOS_L400,Afternoon,Steel_16MnCr5,220,13374.7,5492.9,252.1,0.103,1.58,3.3,11.41,4,28.68,186.5,0.382,0.66,2.2,0.41,0.034,0.001,0.0084,1.56,Silver,0,8.0,14.6,5.0,0,Good
2025-09-16 15:13:59,CB010,Carbide,P10,TiAlN,12,4,MAZAK_INTEGREX_i200,Night,Aluminum_7075,150,12391.9,6210.2,467.2,0.125,6.23,6.58,59.88,23,254.6,297.5,0.536,7.85,3.5,0.83,0.025,0.013,0.0075,1.6,Silver,0,8.4,17.9,22.4,0,Good
2025-09-16 17:17:59,CB014,Carbide,P10,TiN,20,5,HAAS_VF4,Night,Cast_Iron_GG25,180,2604.3,1497.1,163.6,0.115,5.64,10.03,175.19,70,84.67,220.6,1.803,2.13,24.8,2.3,0.296,0.0,0.0346,2.08,Silver,0,7.2,13.2,5.0,2,Replace
2025-09-16 17:45:59,CB012,Carbide,M20,AlCrN,6,3,MAZAK_INTEGREX_i200,Morning,Steel_42CrMo4,280,9006.4,2760.2,169.8,0.102,1.4,3.01,3.33,1,11.65,167.9,0.363,0.6,0.8,0.41,0.006,0.0,0.0056,1.52,Silver,0,8.8,10.9,5.0,0,Good
2025-09-16 18:06:59,CB004,Carbide,K10,TiN,12,4,DMG_MORI_NLX2500,Night,Steel_42CrMo4,280,5905.0,2070.0,222.6,0.088,2.19,7.64,17.92,7,34.6,236.0,0.601,1.17,4.7,0.62,0.041,0.003,0.0091,1.61,Silver,0,9.3,17.0,49.8,0,Good
2025-09-16 19:23:59,CB007,Carbide,P10,TiAlN,20,5,MAZAK_INTEGREX_i200,Morning,Steel_16MnCr5,220,4354.9,2264.9,273.6,0.104,3.74,13.94,0.51,0,118.11,212.8,0.342,3.73,0.1,0.48,0.022,0.0,0.0072,1.5,Silver,0,9.1,15.2,24.8,0,Good
2025-09-16 19:27:59,CB014,Carbide,P20,TiAlN,20,6,DOOSAN_DNM_5700,Morning,Steel_C45,200,3472.1,2399.2,218.2,0.115,3.72,10.65,10.06,4,95.02,253.8,0.447,2.93,1.7,0.6,0.076,0.0,0.0126,1.55,Silver,0,8.0,14.6,46.4,0,Good
2025-09-16 19:39:59,CB019,Carbide,P20,TiN,20,5,OKUMA_GENOS_L400,Night,Steel_C45,200,4262.0,2533.7,267.8,0.119,4.89,11.33,10.02,4,140.28,222.0,0.428,4.67,2.0,0.48,0.032,0.002,0.0082,1.55,Silver,0,8.5,23.3,44.1,0,Good
2025-09-16 20:11:00,CB012,Carbide,M20,TiCN,12,4,HAAS_VF4,Night,Aluminum_7075,150,9154.5,5370.0,345.1,0.147,4.95,8.25,135.36,54,219.43,255.4,0.873,6.41,9.0,1.09,0.116,0.0,0.0166,1.73,Silver,0,7.8,13.0,21.4,1,Acceptable
2025-09-16 20:18:59,CB001,Carbide,P20,TiAlN,6,2,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,15308.1,3055.7,288.6,0.1,1.43,3.63,72.24,28,15.81,183.4,1.113,0.43,12.0,1.47,0.151,0.027,0.0201,1.84,Silver,0,6.6,23.1,10.4,1,Acceptable
2025-09-16 22:03:59,CB013,Carbide,P20,AlCrN,12,3,DMG_MORI_NLX2500,Morning,Steel_16MnCr5,220,7477.1,2193.4,281.9,0.098,2.37,6.05,3.68,1,31.38,197.4,0.317,1.3,0.7,0.33,0.025,0.002,0.0075,1.52,Silver,0,7.1,23.8,13.6,0,Good
2025-09-16 22:12:59,CB010,Carbide,P20,TiCN,16,6,HAAS_VF4,Afternoon,Steel_42CrMo4,280,3799.2,1934.8,191.0,0.085,3.88,9.22,5.41,2,69.22,200.2,0.422,2.2,1.3,0.27,0.02,0.0,0.007,1.53,Silver,0,9.9,22.3,42.2,0,Good
2025-09-16 22:36:59,CB019,Carbide,M20,TiN,6,2,MAZAK_INTEGREX_i200,Night,Steel_16MnCr5,220,11802.9,2480.2,222.5,0.105,1.06,3.2,3.87,1,8.44,196.7,0.412,0.18,0.8,0.4,-0.029,0.0,0.0021,1.52,Silver,0,6.0,19.6,45.1,0,Good
